2021-04-18 22:18:15.098 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$1bebe045] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:20:27.435 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: handleUsingGET_3
2021-04-18 22:20:27.440 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: deleteOrderUsingGET_1
2021-04-18 22:20:27.475 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:20:27.475 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-18 22:20:27.491 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-18 22:20:27.492 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8080
2021-04-18 22:20:27.493 [main] INFO  cn.guet.kitchen.KitchenProviderApplication - Started KitchenProviderApplication in 7.056 seconds (JVM running for 7.623)
2021-04-18 22:20:28.118 [RMI TCP Connection(2)-202.193.53.169] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-18 22:20:28.118 [RMI TCP Connection(2)-202.193.53.169] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-04-18 22:20:28.127 [RMI TCP Connection(2)-202.193.53.169] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 9 ms
2021-04-18 22:20:28.140 [RMI TCP Connection(1)-202.193.53.169] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2021-04-18 22:20:28.389 [RMI TCP Connection(1)-202.193.53.169] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8888
2021-04-18 22:20:30.395 [RMI TCP Connection(1)-202.193.53.169] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Connect Timeout Exception on Url - http://localhost:8888. Will be trying the next url if available
2021-04-18 22:20:32.476 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:20:37.474 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:20:42.476 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:20:47.476 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:20:52.476 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:20:57.476 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:21:02.476 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:21:07.476 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:21:12.474 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:21:17.476 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:21:22.258 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$17c086a3] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:21:22.429 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8888
2021-04-18 22:21:24.499 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Connect Timeout Exception on Url - http://localhost:8888. Will be trying the next url if available
2021-04-18 22:21:24.501 [main] INFO  cn.guet.kitchen.KitchenProviderApplication - No active profile set, falling back to default profiles: default
2021-04-18 22:21:25.394 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=ae67764a-55cb-3832-9219-45129f4b09ec
2021-04-18 22:21:25.471 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$fba683a6] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:21:25.494 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration$$EnhancerBySpringCGLIB$$94544be0] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:21:25.497 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:21:25.503 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@61ff6a49' of type [org.springframework.security.oauth2.provider.expression.OAuth2MethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:21:25.504 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration$$EnhancerBySpringCGLIB$$b928ee92] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:21:25.507 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:21:25.516 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$17c086a3] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:21:25.792 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-18 22:21:25.800 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-04-18 22:21:25.807 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-18 22:21:25.808 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2021-04-18 22:21:25.812 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded APR based Apache Tomcat Native library [1.2.25] using APR version [1.7.0].
2021-04-18 22:21:25.812 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2021-04-18 22:21:25.812 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2021-04-18 22:21:25.815 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1g  21 Apr 2020]
2021-04-18 22:21:25.913 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-18 22:21:25.913 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1404 ms
2021-04-18 22:21:26.003 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2021-04-18 22:21:26.008 [main] INFO  com.netflix.config.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@78c262ba
2021-04-18 22:21:27.060 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2021-04-18 22:21:27.162 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2021-04-18 22:21:27.201 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2021-04-18 22:21:27.323 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-18 22:21:27.535 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: fbee279e-67dc-4b99-b100-d59c211c84bc

2021-04-18 22:21:27.598 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@61993d18, org.springframework.security.web.context.SecurityContextPersistenceFilter@7b598d05, org.springframework.security.web.header.HeaderWriterFilter@b86cb18, org.springframework.security.web.authentication.logout.LogoutFilter@2ecdf528, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@371cd2fc, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@269308cc, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6f240187, org.springframework.security.web.session.SessionManagementFilter@5501d1c8, org.springframework.security.web.access.ExceptionTranslationFilter@95cecc5, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2520aa05]
2021-04-18 22:21:27.665 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2021-04-18 22:21:27.873 [main] INFO  o.s.cloud.netflix.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
2021-04-18 22:21:27.893 [main] INFO  com.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2021-04-18 22:21:27.980 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2021-04-18 22:21:27.980 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2021-04-18 22:21:28.055 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2021-04-18 22:21:28.055 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2021-04-18 22:21:28.167 [main] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2021-04-18 22:21:28.215 [main] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2021-04-18 22:21:28.215 [main] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2021-04-18 22:21:28.215 [main] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2021-04-18 22:21:28.215 [main] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2021-04-18 22:21:28.215 [main] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2021-04-18 22:21:28.215 [main] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: true
2021-04-18 22:21:28.215 [main] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2021-04-18 22:21:28.302 [main] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2021-04-18 22:21:28.305 [main] INFO  com.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
2021-04-18 22:21:28.306 [main] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2021-04-18 22:21:28.309 [main] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1618755688308 with initial instances count: 1
2021-04-18 22:21:28.314 [main] INFO  o.s.c.n.e.serviceregistry.EurekaServiceRegistry - Registering application KITCHEN-PROVIDER with eureka with status UP
2021-04-18 22:21:28.314 [main] INFO  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1618755688314, current=UP, previous=STARTING]
2021-04-18 22:21:28.315 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2021-04-18 22:21:28.316 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_KITCHEN-PROVIDER/kitchen-8046: registering service...
2021-04-18 22:21:28.324 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2021-04-18 22:21:28.345 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_KITCHEN-PROVIDER/kitchen-8046 - registration status: 204
2021-04-18 22:21:28.352 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2021-04-18 22:21:28.467 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: handleUsingGET_1
2021-04-18 22:21:28.468 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: handleUsingGET_2
2021-04-18 22:21:28.468 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: handleUsingGET_3
2021-04-18 22:21:28.475 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: deleteOrderUsingGET_1
2021-04-18 22:21:28.509 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:21:28.510 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-18 22:21:28.526 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-18 22:21:28.527 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8080
2021-04-18 22:21:28.528 [main] INFO  cn.guet.kitchen.KitchenProviderApplication - Started KitchenProviderApplication in 7.172 seconds (JVM running for 7.706)
2021-04-18 22:21:29.039 [RMI TCP Connection(1)-202.193.53.169] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-04-18 22:21:29.039 [RMI TCP Connection(1)-202.193.53.169] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
